Name,Area,Peri,APRatio,Circularity,PARatio,Centroid_1,Centroid_2,t_min,Eccentricity,Solidity,Orientation,MajorAxisLength,MinorAxisLength,repRatio,relative_repRatio,nor_area
8-2780min.tif,51864,808.405,64.1559614302237,0.989575547460158,0.0155870160419559,630.910438840043,572.326739163967,2780,0.284023326856513,0.994782875556238,55.4051385811338,262.560602240955,251.747666214132,1.92811969767083e-05,51864,1.30134992723441
8-2800min.tif,51791,806.148,64.2450269677528,0.993702196310772,0.0155654071170667,630.389083045317,571.778069548763,2800,0.283354310081704,0.995138728767966,56.0782690551941,262.258323149137,251.509742992608,1.93083740418219e-05,51791,1.29951824158177
8-2820min.tif,52434,810.746,64.6737695899826,0.994704305907667,0.0154622191707671,631.102166533165,571.935328222146,2820,0.212070000671736,0.995235835626839,50.2877121467266,261.428175564524,255.481855251692,1.90715947667544e-05,52434,1.31565213027551
8-2840min.tif,52847,814.352,64.8945419179912,0.993714181151701,0.0154096164399114,631.672374969251,571.943970329442,2840,0.193692666400468,0.99546036769138,58.5512198025174,261.96454559831,257.003528208157,1.89225500028384e-05,52847,1.32601495458423
8-2860min.tif,52779,814.012,64.8381104946856,0.993261569814708,0.0154230280982967,634.240114439455,577.293791091154,2860,0.23557480187298,0.995060424954281,55.4310839614952,263.007874914653,255.605839194828,1.89469296500502e-05,52779,1.32430872685301
8-2880min.tif,51227,801.748,63.8941413012568,0.993656237855567,0.0156508872274387,636.495949401683,576.293712300154,2880,0.236707539119222,0.995394839110835,67.5467420499035,259.137800531655,251.773350224247,1.95209557459933e-05,51227,1.28536658804637
8-2900min.tif,51456,803.617,64.0305020924147,0.993478990526926,0.0156175567475124,636.388759328358,576.715212997512,2900,0.26621918940169,0.995434496633908,74.4835813829285,260.749275057047,251.33949040015,1.943407960199e-05,51456,1.29111256084709
8-2920min.tif,50884,799.036,63.6817364924734,0.993688021849958,0.0157030893797657,637.473999685559,576.852075308545,2920,0.273017471403794,0.995091424660213,75.9150480685424,259.57158866596,249.710223898826,1.96525430390693e-05,50884,1.27676017463743
8-2940min.tif,50642,796.364,63.5915234741902,0.995583524041425,0.0157253662967497,636.943623869515,577.357134394376,2940,0.211836492427519,0.995341889581163,65.4489737175824,256.921082063019,251.090289317024,1.97464555112357e-05,50642,1.27068801124103
8-2960min.tif,50128,792.518,63.2515602169288,0.99502876394614,0.0158098866900734,637.1439514842,578.031838493457,2960,0.224279040872327,0.99482029808093,60.3205533095027,255.97081155325,249.44994675006,1.99489307373125e-05,50128,1.25779093691976
8-2980min.tif,49625,787.952,62.9797246532784,0.996448022793688,0.0158781259445844,636.588392947103,579.125098236776,2980,0.240382563283529,0.995326727907257,47.3088398073281,255.204565273993,247.721515323345,2.01511335012594e-05,49625,1.24516987002559
8-3000min.tif,50228,794.527,63.2174866304103,0.991997926968846,0.0158184080592498,635.837242175679,578.366906904515,3000,0.28203113670795,0.995145919600579,52.9780715039562,258.253894946044,247.770143209418,1.99092139842319e-05,50228,1.26030009534802
8-3020min.tif,49962,791.574,63.1172827808897,0.994091157599621,0.0158435210760178,635.64234818462,578.647011728914,3020,0.291476298096341,0.995040927286849,51.1569586387083,257.973876431486,246.772147924814,2.00152115607862e-05,49962,1.25362573392884
